x,y
0.169168,0.112365
-0.409087,-0.432267
0.374221,0.495643
-0.138568,-0.229764
0.368513,0.278679
-0.529282,0.152865
0.258692,0.116249
-0.175399,-0.072292
-0.106712,0.674740
0.129960,0.756218
-0.247265,0.128990
-0.183557,0.275580
0.067537,0.006988
-0.354475,-0.628224
0.147366,0.271394
-0.355074,-0.228755
0.386025,0.323487
0.201846,-0.263502
0.240959,-0.023760
-0.111170,-0.325805
-0.294840,-0.045478
0.793624,-0.137730
-0.249950,0.599785
-0.113023,0.663991
0.234018,-0.079900
-0.274392,-0.162871
0.218083,-0.186999
0.849550,-0.392422
0.053174,0.288856
-0.243251,0.176574
-0.252516,-0.186607
-0.193676,-0.191731
-0.343658,-0.118228
0.030031,-0.168259
-0.464707,-0.350136
0.226940,0.072597
0.047970,0.087781
-0.377043,0.078200
0.371812,-0.013413
0.675090,-0.103142
-0.162436,0.406573
0.484530,-0.118880
-0.281721,0.451063
-0.721714,-0.083488
0.312833,-0.280426
-0.250324,-0.542019
-0.542296,-0.473573
0.372164,0.240590
-0.083665,-0.392622
0.224124,0.140321
0.363897,-0.027651
-0.370290,0.034489
0.216428,-0.263123
0.441855,-0.131499
-0.221959,-0.288419
0.028485,0.144187
1.032667,-0.332916
0.323728,-0.056895
-0.177717,-0.023030
-0.091027,-0.449496
-0.812202,-0.288494
-0.259459,0.371951
0.169245,-0.049255
-0.020296,0.160933
0.171259,-0.077954
0.027949,0.147837
0.272788,-0.007991
-0.161105,-0.199231
0.181192,-0.042622
0.296385,0.117888
-0.281689,-0.160966
-0.036164,-0.299601
0.436695,-0.056789
-0.573912,-0.208466
0.173793,-0.094795
0.437408,0.197850
-0.352133,-0.355523
0.578958,-0.342909
-0.722808,-0.199480
-0.284584,0.013429
-0.131721,0.001671
0.070642,-0.584551
-0.001629,-0.060488
0.090872,0.058202
-0.240412,0.045987
0.425799,-0.107719
-0.391621,0.351681
-0.092042,-0.039962
0.220583,0.278215
0.293418,0.259313
0.541233,0.242267
0.369875,-0.410647
0.024052,0.024233
-0.417449,0.004670
-0.370462,-0.467525
-0.188052,0.088131
0.385327,0.228382
-0.316129,-0.101538
-0.246557,-0.542418
0.167842,0.008877
-0.929516,0.153535
-0.247838,0.113477
0.335867,0.519839
0.475126,-0.092029
-0.038474,0.315019
-0.337206,-0.388790
-0.074913,0.353516
-0.261487,-0.268806
-0.610521,-0.783326
-0.016967,0.407445
0.354451,0.131765
-0.404485,-0.182540
-0.426251,-0.101368
-0.154395,-0.730774
0.327263,-0.146634
-0.186487,-0.154196
-0.479281,0.152897
0.026650,-0.319171
0.056088,0.114060
0.324759,-0.720893
-0.745510,0.159539
0.305664,-0.012105
0.264724,0.230173
-0.029175,-0.410364
1.126868,-0.066700
0.068732,-0.251600
-0.440056,-0.027377
-0.679631,-0.465909
-0.378374,0.015467
-0.077757,-0.266671
-0.421291,0.215731
-0.617516,0.037672
-0.361851,0.052382
0.197878,-0.188431
0.251225,-0.143183
-0.481410,-0.673838
0.431071,-0.402750
0.230483,-0.217754
0.093281,-0.025199
0.495565,-0.140822
-0.116750,-0.049090
0.264944,0.038460
-0.320417,0.095143
0.342981,-0.295127
-0.074209,0.346451
0.371961,-0.145663
-0.446371,0.142969
0.889672,-0.482347
0.023696,-0.185421
-0.531266,0.056787
0.301867,0.064888
0.667454,0.106750
-0.373437,-0.405278
0.246897,0.116524
0.147396,-0.134140
0.017141,-0.386460
-0.094009,0.008076
0.454952,-0.593889
0.248406,0.378327
-0.036751,0.186557
0.221182,1.149109
0.240243,-0.271374
-0.044090,0.315037
0.141207,-0.008399
0.203303,-0.028110
-0.216264,0.062424
-0.298648,-0.177962
0.311421,-0.041198
0.402636,-0.040182
0.451300,-0.105156
-0.409000,-0.477963
0.135090,0.594596
-0.307934,-0.468732
-0.020178,-0.453378
-0.416222,0.060244
0.710938,0.072660
0.160871,0.403868
0.758392,0.264839
-0.034403,-0.505310
0.618622,0.035349
-0.451525,-0.073020
0.141152,0.138460
-0.372480,0.376956
0.394534,-0.024481
-0.055090,-0.246954
-0.295629,-0.175328
-0.342754,-0.473027
0.213396,-0.028488
0.248422,-0.038209
0.278806,-0.150627
0.386734,0.007629
-0.003093,0.407282
0.254857,-0.515872
-0.672249,0.071820
-0.182426,0.231509
-0.252314,-0.434617
-0.161518,0.581723
-0.141984,0.568800
0.287186,-0.452359
-0.032834,-0.032121
-0.074068,0.094118
0.230466,0.383216
0.217176,0.154389
0.298136,0.299032
0.140695,0.140314
0.258230,-0.064565
-0.018827,0.177889
-0.255421,0.436448
-0.247522,0.108458
-0.689210,0.192089
0.834719,-0.265064
-0.596675,-0.284555
0.379370,0.183585
0.308728,-0.198448
-0.101967,-0.109642
0.083272,-0.485231
-0.343313,-0.046362
0.536289,0.089428
-0.223284,0.780290
-0.119305,0.555172
0.103806,0.742908
-0.292245,-0.251063
0.071113,-0.298587
-0.446311,-0.194222
0.060547,-0.219695
-0.539450,-0.431311
-0.049842,-0.313369
0.289675,0.121777
-0.079848,0.660829
-0.088718,0.249842
0.517552,0.064463
0.388332,0.108110
0.429014,0.041971
-0.196042,-0.365631
0.013125,-0.240870
-0.012698,-0.013171
-0.082525,-0.204324
0.240744,0.139203
0.457848,0.102050
0.055165,0.010275
-0.213463,0.358826
-0.191511,0.640894
-0.070831,-0.425322
0.519453,-0.043478
-0.156612,-0.667796
0.098043,0.000100
0.453500,-0.559982
0.170852,-0.082242
-0.456154,0.109233
-0.513830,0.218070
-0.301368,0.068270
-0.536515,0.225228
-0.259835,-0.583917
0.563162,-0.859826
0.654625,-0.260618
-0.157989,0.096532
0.015682,0.155337
0.528612,0.244205
-0.189943,-0.169476
0.660697,-1.132549
0.244528,-0.332648
0.091872,0.268865
-0.578955,-0.313234
-0.053054,1.034965
-0.054114,0.577943
-0.324242,-0.482548
0.486541,-0.165941
-0.126023,0.309828
-0.301068,0.394670
-0.265441,-0.015438
0.667668,0.073311
-0.366642,0.191481
0.617127,-0.138453
0.472911,-0.002818
0.480765,-0.471669
-0.049295,0.654151
0.221041,-0.010324
-0.242118,-0.067117
0.479211,-0.215613
-0.577030,-0.045186
-0.574442,0.752217
0.622401,0.197602
-0.055091,-0.466912
-0.055007,0.219180
-0.096965,0.250287
-0.523261,0.820349
0.095190,0.239537
-0.335225,-0.332972
0.317991,-0.353014
0.133360,-0.157421
-0.049145,0.474898
0.198450,0.029780
-0.584198,0.079319
-0.389427,-0.192756
0.438519,-0.085071
-0.379282,-0.295092
-0.272979,0.088030
0.064735,0.321118
0.319126,-0.363632
-0.350856,0.019112
0.280685,0.086443
0.024449,0.678322
-0.203826,0.551488
-0.415113,-0.119809
0.528554,-0.131984
-0.743206,0.151506
0.169509,0.249967
0.094131,0.150560
-0.252232,0.557136
-0.061238,-0.188732
-0.606071,-0.183457
0.327530,-0.092692
-0.523311,-0.256680
-0.431091,-0.152451
0.428856,-0.157515
-0.369784,-0.295836
-0.174676,0.259832
0.086604,0.206741
-0.048798,0.714408
0.336364,0.134168
-0.202493,0.417810
0.195938,0.188181
-0.154785,0.501661
0.254815,0.130725
0.554061,-0.200317
0.026230,0.356670
-0.223560,0.247415
-0.276436,0.025587
0.125120,-0.447644
0.199665,0.176116
-0.847811,0.631178
0.496373,-0.439718
-0.098802,0.575004
0.403287,-0.320831
-0.247884,0.421366
-0.233242,-0.165763
-0.676065,-0.494998
-0.557330,-0.169098
-0.181120,0.323188
0.246375,-0.574971
0.130705,-0.017201
0.261846,0.313268
-0.129433,-0.842573
-0.031399,0.594512
-0.907159,-0.186363
-0.164464,0.515809
-0.343725,0.281727
-0.491997,0.700078
0.066822,0.612636
0.299491,0.226531
-0.428556,0.289037
-0.600323,0.253265
-0.355968,0.092561
0.044720,-0.124416
0.000841,0.519123
-0.579690,0.420943
-0.349678,0.144982
-0.563137,-0.148237
-0.125902,-0.667983
-0.013089,-0.725925
-0.370487,0.057800
-0.078084,-0.403615
0.371957,-0.228886
-0.077915,-0.475320
0.129076,-0.307213
-0.191421,0.030282
-0.532144,-0.359306
-0.303171,-0.256203
-0.467146,-0.281374
0.292039,0.385572
-0.183338,0.247855
-0.575508,0.395482
0.750300,-0.092752
-0.648422,-0.145609
-0.247510,-0.163230
-0.381232,0.056660
-0.022433,0.045965
-0.112456,0.076964
0.203494,0.337303
0.372321,-0.128577
0.261514,0.658646
-0.028147,0.233290
0.280428,0.478204
0.425856,-0.337093
0.085660,0.659425
-0.308237,0.265047
0.017202,1.009284
-0.419691,0.480329
-0.199909,-0.004948
-0.526696,0.345968
-0.093537,0.629800
-0.099302,0.000106
-0.538400,-0.380007
-0.091161,-0.302184
0.248613,-0.096279
-0.445806,-0.004616
0.098060,-0.217453
-0.708292,-0.133966
0.323000,-0.093115
-0.497828,0.126860
-0.167131,-0.525798
0.313760,0.020097
0.477600,0.099463
0.260718,0.031381
-0.455141,-0.157726
-0.220426,-0.449232
-0.055056,0.337939
0.076991,0.574128
-0.095313,0.443799
-0.185829,0.481514
0.271657,0.530282
-0.173165,0.301032
0.093098,0.490212
-0.396012,0.306261
-0.349840,-0.148590
0.331829,-0.099098
-0.112558,-0.437844
-0.461498,-0.455424
-0.276615,-0.630551
0.261085,1.023332
-0.305783,0.120466
-0.114399,0.033872
0.370992,0.127902
0.298243,0.285072
-0.053636,0.284796
-0.742686,-0.055581
0.350097,0.410358
0.206497,0.341568
0.382376,0.402005
-0.047966,0.373125
-0.205627,-0.215488
-0.188977,0.050807
-0.612875,0.428286
0.294052,-0.401602
-0.004255,0.626243
0.382014,-0.037808
0.415359,0.243436
0.058667,0.052592
-0.167744,-0.045237
-0.374911,-0.309378
0.545910,0.021351
0.622482,-0.358578
-0.386285,0.026036
0.198714,-0.257185
-0.065406,0.756428
-0.290042,0.154879
0.500219,0.211917
-0.353675,-0.425439
-0.102940,-0.397103
-0.134874,0.403844
0.182350,-0.047090
-0.209647,-0.437995
0.281783,-0.095749
-0.356445,-0.723162
-0.119315,-0.515399
-0.315797,-0.292127
0.433506,-0.147269
0.244513,0.188887
0.118974,0.166282
0.724020,0.314845
-0.315040,-0.293294
0.084032,-0.235705
-0.550382,0.466769
-0.177589,-0.226230
-0.702376,-0.185945
-0.250073,-0.157169
0.189172,0.140283
-0.140027,0.167976
0.104792,0.397823
-0.016021,0.694420
-0.595944,0.462169
1.537298,-0.194433
-0.050283,-0.640906
0.523828,0.092594
0.170465,0.438138
0.341729,-0.194615
-0.082337,-0.164451
0.283468,-0.108968
0.042190,-0.544281
0.013817,0.107239
-0.066646,0.151020
0.002494,-0.154713
0.130682,0.435223
-0.336373,-0.097722
-0.373661,0.042971
0.405368,-0.262759
-0.329426,0.084084
0.354731,0.109424
-0.329403,-0.379688
0.486775,-0.073881
0.149811,-0.113436
-0.266612,0.021686
0.036400,-0.184143
-0.231634,-0.110595
-0.369038,0.246661
-0.085866,0.021395
-0.028935,0.080941
-0.435607,-0.140515
-0.045017,-0.130675
0.215115,0.041184
0.118254,0.611155
-0.378331,0.448003
-0.218200,0.061901
0.432803,0.122428
0.081500,0.103222
-0.260506,0.606606
-0.423470,-0.392238
0.111587,-0.217158
-0.412869,-0.182601
0.377483,0.136428
0.040146,0.264294
-0.203705,-0.183129
0.045621,0.673114
-0.472820,-0.193710
0.160322,-0.174971
0.388644,0.262900
0.248761,0.004216
0.279296,-0.329416
-0.038906,-0.026458
-0.663152,0.024554
0.326720,-0.116156
-0.066205,0.184872
0.570539,0.108514
-0.129878,-0.201173
-0.113277,-0.404664
0.097169,-0.080846
-0.347779,-0.242727
-0.154991,0.297306
0.077644,-0.030208
0.450849,0.032777
0.466979,-0.047603
-0.674478,0.048805
-0.340157,-0.037121
-0.400195,-0.276771
-0.175535,0.165529
0.054183,-0.016388
-0.128620,-0.328187
0.281384,0.213516
0.390428,0.468379
-0.151953,0.377844
-0.119582,-0.006902
-0.111400,0.263454
-0.197178,0.149057
0.390744,0.258407
0.204899,0.342791
-0.365846,0.071605
-0.388467,-0.049929
-0.088663,-0.153896
-0.489074,-0.018442
-0.232544,-0.399330
-0.025511,-0.472594
0.183049,0.221966
-0.371621,0.396571
0.063154,0.040042
-0.220815,0.098538
-0.091824,0.179798
0.215108,0.207634
-0.083039,0.035101
-0.162173,-0.221571
-0.026072,0.303370
-0.108813,0.021302
0.553968,0.238874
0.396603,0.195087
-0.176282,-0.160242
0.282903,0.056568
0.214584,0.592169
0.495558,0.091005
0.423056,-0.104542
0.286982,0.073998
-0.427785,0.279395
0.237682,0.600160
-0.041427,0.257550
-0.083445,0.557446
0.692781,-0.801862
-0.373988,-0.118960
-0.296761,-0.172487
-0.181225,-0.027276
-0.614399,0.023379
-0.299258,-0.202712
0.370488,-0.365505
0.399218,0.421383
0.004094,-0.405564
-0.275839,-0.218061
-0.174514,0.365646
-0.508219,0.096529
-0.284411,0.281272
-0.320720,0.245257
0.250359,-0.108556
-0.363124,0.246339
-0.174451,-0.183463
-0.237916,0.095478
-0.232484,-0.764746
0.367126,-0.182526
-0.038739,0.541146
0.085056,0.747126
-0.153112,0.040626
0.137425,-0.299344
-0.021522,-0.662740
-0.055407,0.006141
-0.150575,-0.506793
-0.372796,0.164950
-0.499296,0.348100
-0.247788,0.047841
-0.165885,0.179517
0.181751,-0.135303
0.958320,0.009617
-0.567813,-0.072335
-0.479657,0.185084
0.212484,0.100410
-0.475049,-0.036567
-0.166922,0.280578
0.509403,0.128254
0.428933,0.194596
0.105963,-0.501184
-0.614543,-0.225734
-0.157710,-0.188876
-0.382396,0.243467
0.506579,-0.141619
0.386536,-0.076976
0.113610,0.423795
-0.494084,-0.109399
-0.207160,0.532418
0.332630,-0.037643
-0.052274,0.574967
-0.113100,0.120708
0.345485,-0.111283
-0.716421,-0.223443
-0.473680,0.061774
0.268719,0.012442
-0.414116,0.085360
0.563920,-0.017169
-0.251341,0.047276
0.078307,-0.033127
0.336232,0.194304
0.694772,-0.373936
-0.403230,0.402471
-0.577977,-0.436667
0.092571,0.038084
-0.100710,0.077905
-0.015957,-0.298595
-0.004954,-0.269565
-0.479476,0.229618
-0.601679,0.094710
0.341996,-0.042582
-0.031045,0.083933
-0.125705,-0.308663
-0.104323,-0.301250
-0.269477,-0.122685
0.190573,0.275048
0.313097,0.232834
0.145412,0.180431
0.227584,-0.017368
0.199722,0.369539
0.611698,-0.086823
0.131527,-0.170574
0.175815,-0.135186
0.268180,-0.114070
-0.211724,0.072012
-0.258692,-0.153133
-0.135631,0.255976
0.085285,0.023989
-0.022280,0.154945
0.156784,0.389420
-0.014013,0.043577
0.619750,0.165574
-0.191061,0.364740
-0.115318,0.056949
0.451950,-0.429128
0.083865,0.083546
-0.092880,0.083435
0.303413,0.489927
-0.200236,-0.318907
-0.217916,0.417200
0.612133,0.123561
0.115350,0.250663
0.401024,0.098265
-0.062870,0.201965
-0.028789,-0.291950
-0.062038,-0.095192
-0.145142,-0.318980
0.402066,0.034376
-0.255793,0.235846
0.117364,0.076926
-0.600610,0.434793
0.363705,0.211104
-0.595736,-0.296792
0.082044,0.229785
-0.452568,0.141347
0.266959,-0.364327
-0.479784,0.114107
0.331855,0.080911
-0.128861,0.367129
-0.563966,-0.318250
-0.627332,0.409129
-0.548710,-0.003096
0.220316,0.193279
0.373181,0.263341
0.361644,-0.098736
-0.294685,-0.022098
-0.263483,-0.479662
0.148595,-0.145119
-0.087998,-0.025698
-0.133918,-0.741629
0.191198,0.224210
0.216420,0.204233
0.149164,0.030464
-0.502956,0.074946
-0.321468,-0.554599
-0.047422,0.668185
-0.120567,-0.443202
-0.058452,0.376935
0.112245,-0.094306
-0.061032,0.244682
-0.041949,0.693631
0.110702,0.844324
-0.238639,-0.208810
0.316816,-0.272542
-0.693853,-0.486147
0.315614,0.459161
-0.317001,0.208189
-0.464887,-0.101532
0.017303,-0.225894
0.311549,0.062873
0.480716,-0.269893
0.438107,-0.075113
0.109217,-0.644617
-0.097852,-0.279864
0.138229,0.246218
0.218760,0.186052
-0.534554,-0.056211
0.473654,-0.313478
-0.114370,-0.008596
-0.224475,-0.444560
0.024958,-0.955807
0.104589,0.171264
-0.204468,0.064429
-0.023057,-0.055011
-0.691309,-0.339782
0.370114,0.362574
0.105330,0.367741
0.481179,0.012761
-0.057452,0.148280
-0.244908,0.542940
0.159365,0.611910
-0.435139,0.055960
-0.008706,0.121818
-0.887250,-0.195369
-0.517395,-0.424515
0.102746,-0.335610
-0.142723,-0.110250
0.094983,-0.088365
-0.203239,0.516841
-0.473339,0.325321
-0.344825,-0.087817
-0.365463,0.366099
0.280715,-0.104930
-0.277760,0.013324
-0.270360,-0.277714
0.481845,0.137986
-0.477419,0.118240
-0.287227,-0.405710
-0.813348,-0.529408
0.095040,-0.167885
0.218293,0.291279
0.371255,-0.405004
0.534318,0.025640
0.073901,-0.259998
0.024472,-0.134334
-0.224111,-0.176236
0.174787,-0.172152
-0.115888,0.082975
0.216092,0.089529
0.498966,-0.046295
-0.014775,0.931846
-0.520219,-0.119293
-0.398518,0.202738
-0.297710,0.281519
-0.256938,0.103453
-0.052842,0.112282
0.696370,-0.288846
0.531545,-0.183605
-0.056566,-0.083656
0.152507,0.637451
-0.614788,-0.141697
0.359369,0.380783
-0.458328,0.361584
-0.470029,-0.219407
0.316221,0.138027
0.035522,0.201402
-0.615467,0.182321
-0.117632,-0.314385
0.016887,0.647598
-0.547022,-0.282318
-0.571693,-0.408788
-0.469144,0.031947
-0.452523,0.201436
0.016095,0.813099
-1.245604,0.258986
0.297887,0.344333
-0.938443,-0.342911
0.260682,-0.104028
0.039216,0.300943
-0.052422,0.614188
0.549045,-0.075815
0.954454,-0.361823
0.007843,-0.128777
0.014031,-0.397797
0.058265,0.035718
0.635782,-0.235741
-0.223131,0.039172
-0.573857,-0.206662
-0.320266,-0.147174
0.298941,-0.093058
-0.531178,0.139974
0.010657,0.194136
0.000421,-0.257422
0.598490,0.186325
0.302284,-0.246952
0.067673,-0.114496
0.258410,0.283023
0.814407,-0.165319
0.355771,-0.028669
-0.536791,-0.116042
0.170447,-0.293818
-0.464970,-0.176650
0.371940,-0.069523
0.154990,0.666040
-0.164451,-0.069942
0.193203,-0.233817
0.086369,-0.426087
-0.018925,0.590479
0.081573,-0.286524
-0.188048,0.008858
-0.046545,0.078886
0.049783,0.163403
-0.182006,-0.580897
0.137698,-0.100670
0.171386,-0.550587
0.443139,0.037549
0.160912,-0.053302
0.482640,-0.850660
0.595810,0.291896
0.535768,-0.140316
-0.544674,0.170931
-0.167319,-0.129616
0.096124,-0.344615
-0.212893,0.537915
0.131288,0.226261
-0.221198,-0.325187
0.038686,0.007792
-0.089378,-0.146310
0.096625,-0.110160
0.300971,-0.235474
0.012121,-0.199687
0.407653,0.457153
0.227732,-0.003422
0.282412,-0.011714
-0.242828,-0.275096
0.554083,-0.468935
1.098191,-0.377573
-0.162656,-0.236038
-0.503796,0.026289
0.152557,0.418166
-0.637003,-0.213552
-0.491972,-0.094970
-0.181122,0.678743
0.486333,-0.030967
0.319628,-0.252063
0.163983,0.381274
-0.322347,-0.031014
-0.814281,0.112829
0.030109,-0.024153
-0.027061,-0.598612
0.338852,0.350536
0.003860,-0.436674
0.158102,0.103605
0.048538,-0.128179
-0.495193,0.256956
0.089185,0.500639
0.185744,-0.054591
-0.345312,0.062251
0.472780,0.063317
0.296651,0.589527
-0.060158,-0.613022
0.241449,0.305783
0.117932,0.169191
-0.399587,-0.276078
-0.256566,0.060913
0.235500,0.316609
0.151019,-0.249334
-0.047894,-0.004661
0.143998,0.046261
-0.165229,-0.222818
-0.320610,0.166898
-0.176487,0.158710
-0.558182,0.091040
-0.109935,-0.506555
-0.192286,0.475507
0.359310,0.006564
-0.227426,-0.430434
0.219414,0.144964
0.233359,0.248727
0.104346,0.214337
-0.035646,0.023723
0.267902,0.008937
-0.259025,0.749321
-0.284690,-0.045812
-0.295219,-0.271329
-0.250101,0.337651
0.104152,0.347795
0.269988,-0.201610
0.098022,0.079440
-0.276498,0.770396
-0.220351,0.272019
0.766934,-1.100971
0.420937,0.000503
-0.588450,-0.036912
-0.353838,0.174677
-0.179300,0.048791
-0.039395,-0.018650
-0.284314,0.634063
0.056166,-0.086877
-0.046323,0.569874
-0.356728,-0.009348
0.232520,-0.323004
-0.223978,-0.246731
0.532429,0.196508
0.151455,-0.001697
-0.534463,0.278615
0.029167,-0.311548
0.020309,-0.289101
-0.391221,0.198373
0.319182,-0.101862
-0.351770,-0.613885
-0.271028,-0.179638
-0.185333,0.043761
0.367427,0.008890
0.541834,-0.117098
-0.073357,-0.008423
-0.217345,0.197913
0.464291,-0.133531
0.013456,0.068837
-0.407879,-0.005724
0.356690,-0.504943
-0.107946,0.380436
0.210242,0.307994
-0.191951,-0.523397
-0.306854,0.464103
0.535350,-0.238838
0.345593,0.316804
-0.100346,-0.357594
0.942596,-0.258040
-0.196721,0.138137
-0.108366,0.593720
0.880113,-0.435365
0.223774,-0.273887
0.357575,-0.003217
0.396237,0.106975
-0.299018,-0.471439
0.748548,-0.461647
-0.488652,0.598687
0.638967,-0.202528
-0.159573,0.019039
0.701332,-0.156867
0.185456,0.185832
0.276723,0.342004
-0.263665,-0.193004
-0.168388,-0.333943
-0.287037,-0.324816
-0.079595,0.091095
0.096921,-0.047369
0.293042,-0.147041
-0.194463,-0.527396
0.340077,0.292976
-0.491201,-0.040113
-0.264939,-0.233768
-0.015130,-0.314436
-0.738459,-0.339954
-0.665504,0.516528
-0.622747,-0.207286
0.190832,-0.037075
-0.294497,-0.178240
0.053526,0.023090
-0.952091,-0.057513
-0.243207,0.009261
-0.416499,-0.278010
0.889701,-0.506610
-0.136534,0.056270
-0.325266,-0.319580
0.647114,-0.825538
-0.324852,-0.211766
-0.240194,0.891652
0.397445,0.031304
-0.404336,0.175435
-0.006736,-0.557345
-0.416806,-0.604393
-0.345912,0.255726
-0.011498,0.391145
0.332647,0.036366
0.190455,0.233660
0.886955,-0.156913
-0.597604,0.796434
-0.128756,-0.078042
0.469102,-0.105300
0.008841,0.042100
0.051676,0.788864
-0.070836,0.009155
-0.279795,0.291324
-0.056639,0.212215
-0.515744,-0.306059
0.524327,-0.010459
0.023552,0.280485
-0.025145,0.144453
0.276696,0.318465
-0.313376,-0.178136
-0.940904,0.199542
-0.557448,-0.451356
-0.108560,-0.127921
-0.050016,0.073637
-0.177231,0.216075
-0.145156,-0.062932
-0.368816,-0.571188
-0.466715,0.192761
-0.068803,-0.194851
0.264317,0.020006
-0.008937,-0.008604
-0.406121,0.184433
0.385612,0.298911
-0.636294,-0.050598
-0.335814,-0.430375
-0.140214,0.195024
-0.404182,-0.008787
-0.057380,0.182251
0.337503,0.165006
-0.038059,-0.163794
-0.139990,-0.127093
-0.086467,-0.190852
-0.413059,-0.149902
-0.286344,-0.243237
-0.018437,-0.233467
-0.059501,0.210444
-0.450898,-0.285048
0.626325,0.180769
0.046815,-0.048544
-0.863297,-0.081836
0.109491,0.322414
-0.189883,-0.074437
0.252604,-0.275675
-0.580294,0.310952
-0.078322,0.544614
0.205441,0.301830
-0.433661,0.250280
-0.131138,-0.489804
0.468966,-0.059012
0.498927,0.168878
-0.306687,0.254078
-0.141767,-0.278167
0.389586,-0.747310
-0.219405,0.007161
0.011093,-0.020872
-0.453057,0.236607
-1.011755,-0.036629
0.575987,-1.293483
-0.012649,0.685028
-0.352876,-0.354438
-0.549819,0.334746
0.301572,0.387799
-0.254998,-0.248774
0.291843,0.153554
0.218408,0.459862
-0.438679,0.402472
-0.070836,-0.069075
-0.180698,0.583515
-0.432661,-0.186636
0.061273,-0.039796
0.212156,-0.012547
-0.171201,-0.312617
0.362503,-0.082730
-0.356963,0.043445
0.383635,0.757876
-0.255303,0.115249
0.169558,0.921916
-0.105926,0.297647
-0.411118,-0.108142
-0.259292,-0.390701
-0.318856,-0.595735
-0.862239,0.395406
0.020011,-0.139454
-0.054146,0.474494
0.504456,0.009457
0.112892,-0.109098
0.149446,0.070249
0.213337,0.000113
-1.097564,0.515239
-0.168041,0.270427
-0.232976,0.509150
-0.746951,0.591853
-0.918978,0.187311
0.426110,0.517071
-0.206332,0.428017
0.392810,0.050608
0.480737,0.481545
0.362269,-0.437941
0.156722,0.211202
-0.165600,0.562952
-0.033592,-0.242970
-0.039138,-0.039407
-0.370362,-0.185052
0.086068,-0.133998
0.040055,-0.191554
-0.276322,-0.009972
0.212151,-0.428690
-0.059582,0.358611
-0.497709,0.088846
0.017228,-0.698353
-0.429045,0.106406
-0.347297,-0.311629
-0.343038,-0.196873
0.391067,0.666417
-0.648961,-0.263213
-0.808944,0.596860
-1.015821,0.761279
-0.001996,-0.193959
0.463059,0.674077
0.136711,0.157845
-0.288530,0.107201
0.083036,0.295754
0.180713,0.419261
0.258141,0.279755
-0.142234,0.284388
-0.282629,-0.241953
0.609618,0.189412
-0.234518,0.107238
0.101841,0.485917
0.035516,0.992961
0.135999,-0.455800
0.135987,0.831615
-0.616496,-0.344075
0.462175,0.544222
0.588961,-0.082851
0.119115,-0.392330
-0.118743,0.179874
-0.569419,-0.308793
-0.004950,0.375630
-0.637289,0.025666
-0.142468,0.494246
-0.664682,-0.175192
-0.495592,-0.430998
0.628964,0.371523
-0.283950,0.032929
-0.042797,-0.069109
-0.155637,0.163378
-0.751254,0.063688
-0.242907,-0.389918
-0.021170,0.814743
0.566250,-0.497621
0.189259,0.291126
-0.379196,-0.288424
-0.336125,-0.432074
0.002872,0.137752
-0.192007,-0.542041
-0.417465,-0.062594
0.222231,0.039246
0.221017,-0.067834
-0.266425,0.048893
-0.147866,-0.250889
0.310796,-1.073633
0.227855,-0.164328
0.162806,-0.098156
-0.424693,0.129680
0.442440,-0.175491
-0.086606,-0.026193
0.306954,-0.087380
0.254159,0.136308
0.743295,-0.237741
-0.281203,0.011118
0.107357,0.377849
-0.267411,0.327481
-0.582904,-0.142709
0.057017,-0.079360
0.477788,0.095358
-0.434367,-0.338953
-0.607933,0.579983
0.514470,0.058721
-0.745307,0.015250
-0.117618,0.128026
-0.291616,-0.135249
-0.550671,0.129148
-0.058743,0.605547
0.227055,-0.213302
0.293264,-0.016902
0.588204,0.503629
-0.201185,-0.304919
-0.367886,-0.103196
0.029046,0.834093
0.381860,-0.159740
-0.214422,-0.019813
-0.429081,-0.340841
0.051150,-0.300862
0.011589,0.244487
-0.347898,-0.083752
-0.045542,0.028384
-0.158509,0.239996
0.422326,0.472251
-0.619697,-0.012769
0.205543,0.128927
-0.234353,-0.041074
-0.287171,0.116108
-0.260699,0.227971
-0.419401,-0.320810
0.062168,0.062024
0.135647,0.334082
-0.119069,0.194512
-0.476162,0.072159
-0.121411,0.068525
0.257091,0.183363
-0.008659,0.186017
-0.215064,0.928682
0.126159,0.259283
-0.198179,0.076076
0.565863,0.047326
0.092167,0.651598
-0.038652,0.146401
-0.118187,0.683282
-0.054440,0.584077
0.123729,-0.453026
-0.096029,0.309921
-0.133346,0.338296
0.481651,0.048961
0.041359,-0.222461
-0.107071,0.433691
-0.119041,-0.067282
-0.117124,0.260223
0.105619,0.662771
0.398579,-0.058958
-0.144115,0.160694
-0.327081,0.438998
-0.518082,-0.010744
-0.148922,-0.009596
0.142441,0.036612
-0.437700,-0.410500
0.011224,-0.391168
0.289829,-0.153723
0.145713,0.390191
0.043476,0.125705
-0.333669,0.141366
0.156318,0.287439
0.010219,0.470161
-0.360762,0.200890
-0.119076,0.192896
0.367983,0.045109
0.222719,0.148048
-0.582051,-0.236045
0.202380,0.129769
0.065790,1.156103
-0.171751,0.367701
0.392395,0.143550
-0.455451,0.273784
-0.500026,-0.159111
-0.835170,0.171318
-0.089267,-0.333085
-0.063097,0.047235
-0.055793,-0.118878
0.506453,-0.208772
0.113050,-0.001914
-0.072884,-0.104912
-0.196278,-0.469846
0.061243,-0.144816
